# Rime user dictionary
#@/db_name	young_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	3923
#@/user_id	rime-android
a 	啊	c=2 d=0.636468 t=3923
zhao dao 	找到	c=2 d=0.0372542 t=3923
zhao ge hao 	找个号	c=1 d=1.28158e-07 t=3923
zhao jin lai 	找进来	c=1 d=0.034562 t=3923
zhao le 	找了	c=2 d=0.848466 t=3923
zhao yi zhao 	找一找	c=1 d=0.00694315 t=3923
zhe 	着	c=1 d=0.106992 t=3923
zhe 	这	c=10 d=1.1249 t=3923
zhe bian 	这边	c=1 d=1.60887e-05 t=3923
zhe bo 	这波	c=1 d=8.69802e-07 t=3923
zhe bu fen 	这部分	c=3 d=0.255393 t=3923
zhe bu shi 	这不是	c=3 d=0.460704 t=3923
zhe cha shi 	这茬事	c=1 d=0.970446 t=3923
zhe ci 	这次	c=2 d=0.609571 t=3923
zhe dian qian 	这点钱	c=1 d=0.178173 t=3923
zhe duan 	这段	c=1 d=0.0539337 t=3923
zhe ge 	这个	c=43 d=3.59287 t=3923
zhe ge biao 	这个表	c=1 d=1.04134e-06 t=3923
zhe ge hao 	这个号	c=4 d=0.516851 t=3923
zhe ge ku 	这个库	c=1 d=0.29523 t=3923
zhe ge ne 	这个呢	c=1 d=0.000261259 t=3923
zhe ge qun 	这个群	c=2 d=1.15174e-05 t=3923
zhe ge you xi 	这个游戏	c=1 d=0.157237 t=3923
zhe hai 	这还	c=0 d=0.0774916 t=3923
zhe hai shi ni 	这还是你	c=1 d=0.778801 t=3923
zhe hang 	这行	c=1 d=0.000428594 t=3923
zhe hua le 	这画了	c=1 d=0.802519 t=3923
zhe jiu 	这就	c=1 d=0.0111647 t=3923
zhe jiu shi 	这就是	c=2 d=1.10837 t=3923
zhe li 	这里	c=26 d=1.37887 t=3923
zhe li le 	这里了	c=0 d=0.1 t=252
zhe liang 	这两	c=0 d=7.73311e-07 t=3923
zhe liang ge 	这两个	c=4 d=0.363503 t=3923
zhe liang tian 	这两天	c=1 d=0.236928 t=3923
zhe liang zhang 	这两张	c=1 d=7.77187e-06 t=3923
zhe me 	这么	c=2 d=0.449197 t=3923
zhe me duo 	这么多	c=1 d=0.729789 t=3923
zhe me gan ga 	这么尴尬	c=1 d=0.0319048 t=3923
zhe me gou 	这么狗	c=1 d=0.00680566 t=3923
zhe me jiu 	这么久	c=1 d=0.0295994 t=3923
zhe me pang 	这么胖	c=1 d=0.852144 t=3923
zhe shi 	这是	c=9 d=1.04106 t=3923
zhe shi yi ge 	这是一个	c=2 d=1.57407 t=3746
zhe tiao 	这条	c=1 d=0.238115 t=3923
zhe xie 	这些	c=2 d=0.878104 t=3923
zhe yang 	这样	c=2 d=0.728329 t=3923
zhe yang gai zuo 	这样该做	c=1 d=0.000405658 t=3923
zhe yang ya 	这样呀	c=1 d=0.67368 t=3923
zhe yang zhi jie 	这样直接	c=1 d=0.0833256 t=3923
zhe yang zi 	这样子	c=1 d=0.852144 t=3923
zhe ye 	这也	c=0 d=0.1 t=3750
zhe yi kuai 	这一块	c=2 d=1.46005 t=3923
zhe yi shuo 	这一说	c=1 d=0.524663 t=3923
zhe you sha 	这有啥	c=1 d=0.00236968 t=3923
zhe zhang 	这张	c=1 d=9.32082e-06 t=3923
zhe zhang tu 	这张图	c=1 d=8.21129e-06 t=3923
zhe zhe zhe 	这这这	c=1 d=0.00132678 t=3923
zhe zhong 	这种	c=9 d=1.83072 t=3923
zhe zhou 	这周	c=1 d=0.327915 t=3923
zhen 	真	c=2 d=0.878095 t=3923
zhen 	针	c=1 d=0.00280868 t=3923
zhen de 	真的	c=1 d=0.818731 t=3923
zhen ji 	真机	c=2 d=6.32129e-06 t=3923
zhen shi 	真实	c=1 d=0.579842 t=3923
zhen shi 	真是	c=1 d=0.000547581 t=3923
zheng 	挣	c=0 d=0.0694197 t=3923
zheng 	整	c=1 d=0.0313486 t=3923
zheng bu xia qu 	整不下去	c=1 d=0.315058 t=3923
zheng jing 	正经	c=0 d=0.0826959 t=3923
zheng jing ren 	正经人	c=1 d=0.831104 t=3923
zheng shi 	正式	c=1 d=0.00104368 t=3923
zheng shi fu 	正式服	c=7 d=0.00012021 t=3923
zheng xing 	整型	c=1 d=1.03865e-05 t=3923
zheng zai 	正在	c=1 d=6.20702e-08 t=3923
zhi 	值	c=1 d=0.782495 t=3923
zhi 	只	c=0 d=0.00010333 t=3923
zhi 	置	c=2 d=0.0244376 t=3923
zhi bao han 	只包含	c=1 d=0.00103848 t=3923
zhi biao fu 	制表符	c=1 d=0.0357931 t=3923
zhi bu guo 	只不过	c=1 d=0.22091 t=3923
zhi cai 	制裁	c=1 d=0.951229 t=3923
zhi cheng 	支撑	c=1 d=0.185444 t=3923
zhi chi 	支持	c=4 d=1.41825 t=3923
zhi chu 	支出	c=1 d=1 t=3698
zhi da 	直达	c=1 d=0.591555 t=3923
zhi dao 	知道	c=1 d=0.396531 t=3923
zhi ding 	制定	c=1 d=0.102284 t=3923
zhi fu 	制服	c=1 d=0.891366 t=3923
zhi hou 	之后	c=1 d=0.00458484 t=3923
zhi hui 	只会	c=1 d=0.486752 t=3923
zhi hui 	智慧	c=1 d=0.913931 t=3923
zhi jie 	直接	c=9 d=3.34934 t=3923
zhi neng 	只能	c=1 d=0.522046 t=3923
zhi shi 	只是	c=2 d=0.210136 t=3923
zhi shou 	只收	c=0 d=7.69454e-07 t=3923
zhi shou dao 	只收到	c=1 d=7.73311e-06 t=3923
zhi xiang 	指向	c=2 d=0.881755 t=3923
zhi xing 	执行	c=20 d=0.924281 t=3923
zhi xing 	智行	c=1 d=0.554327 t=3923
zhi xing qian 	执行前	c=1 d=0.644036 t=3923
zhi xun 	质询	c=1 d=0.416862 t=3923
zhi yi 	之一	c=1 d=0.0139818 t=3923
zhi yi xia 	置一下	c=1 d=0.00600598 t=3923
zhi you 	只有	c=2 d=0.514274 t=3923
zhi zhen 	指针	c=2 d=0.898703 t=3923
zhong 	中	c=2 d=0.043304 t=3923
zhong 	种	c=1 d=0.124307 t=3923
zhong du 	重度	c=1 d=0.000850233 t=3923
zhong guo 	中国	c=2 d=1.54597 t=3923
zhong shi 	重试	c=1 d=0.0488012 t=3923
zhong wen 	中文	c=2 d=0.494133 t=3923
zhong wu 	中午	c=1 d=7.2103e-06 t=3923
zhong xin 	中心	c=1 d=0.00276698 t=3923
zhong zhi 	终止	c=2 d=0.00184551 t=3923
zhong zhi 	重置	c=1 d=0.0018363 t=3923
zhong zi 	种子	c=1 d=0.00189223 t=3923
zhou qi 	周期	c=3 d=0.0112809 t=3923
zhou yi 	周一	c=1 d=3.57189e-07 t=3923
zhu 	主	c=3 d=0.147591 t=3923
zhu 	注	c=1 d=0.900325 t=3923
zhu 	诸	c=0 d=3.57189e-08 t=3923
zhu ban 	主板	c=2 d=0.104656 t=3923
zhu ce 	注册	c=5 d=0.251962 t=3923
zhu ce wan 	注册完	c=1 d=3.98723e-07 t=3923
zhu dong 	主动	c=1 d=1.35732e-06 t=3923
zhu ji 	主机	c=0 d=0.0167797 t=3923
zhu jiang xin cheng 	珠江新城	c=1 d=0.102797 t=3923
zhu kong 	主控	c=0 d=0.00415857 t=3923
zhu kong jian 	主控件	c=1 d=0.0417941 t=3923
zhu le 	住了	c=0 d=0.0918512 t=3923
zhu shi bu shun 	诸事不顺	c=1 d=3.5898e-07 t=3923
zhu yao 	主要	c=1 d=0.501576 t=3923
zhu yi 	注意	c=1 d=0.0115047 t=3923
zhua 	抓	c=1 d=0.00256704 t=3923
zhuan 	转	c=3 d=0.357018 t=3923
zhuan cheng 	转成	c=1 d=0.444858 t=3923
zhuan fa 	转发	c=3 d=0.0680689 t=3923
zhuan huan 	转换	c=6 d=1.67106 t=3923
zhuan le 	转了	c=1 d=3.08977e-07 t=3923
zhuan m 	转呒	c=1 d=3.36331e-05 t=3923
zhuan men 	专门	c=1 d=0.18452 t=3923
zhuan wei 	转为	c=1 d=0.873716 t=3923
zhuan xiang 	专享	c=1 d=5.19707e-07 t=3923
zhuang 	装	c=1 d=0.0965605 t=3923
zhuang bei 	装备	c=1 d=0.0298969 t=3923
zhuang hu tu 	装糊涂	c=1 d=0.970446 t=3923
zhuang tai 	状态	c=5 d=0.603506 t=3923
zhui jia 	追加	c=1 d=0.0413782 t=3923
zhui zong 	追踪	c=1 d=0.00265848 t=3923
zhun bei 	准备	c=2 d=0.891402 t=3923
zhuo mian 	桌面	c=2 d=0.0111736 t=3923
zi 	子	c=1 d=0.151934 t=3923
zi 	梓	c=9 d=0.320095 t=3923
zi bi 	自闭	c=1 d=0.865022 t=3923
zi bo 	淄博	c=1 d=0.000368894 t=3923
zi dian 	字典	c=15 d=10.6249 t=3923
zi ding yi 	自定义	c=2 d=0.0140944 t=3923
zi dong 	自动	c=9 d=0.58365 t=3923
zi dong hua 	自动化	c=4 d=0.0684382 t=3923
zi duan 	字段	c=8 d=0.755784 t=3923
zi duan ba 	字段把	c=1 d=2.45451e-05 t=3923
zi fu 	字符	c=3 d=0.209422 t=3923
zi fu bu chong fu 	字符不重复	c=2 d=0.108446 t=3923
zi fu chuan 	字符串	c=9 d=3.46562 t=3923
zi fu ji 	字符集	c=4 d=0.585851 t=3923
zi ji 	自己	c=3 d=1.3716 t=3923
zi mu 	字母	c=2 d=0.11346 t=3923
zi ren wu 	子任务	c=1 d=0.156453 t=3923
zi ti 	字体	c=3 d=0.0924324 t=3923
zi xie cheng 	子携程	c=1 d=0.000997758 t=3923
zi you 	自由	c=0 d=0.0474734 t=3923
zi you lian xi da zi 	自由练习打字	c=1 d=0.477114 t=3923
zi zhang hao 	子帐号	c=2 d=0.000323391 t=3923
zong 	总	c=0 d=0.0923116 t=3923
zong gong 	总共	c=1 d=0.135335 t=3923
zong quan zhong 	总权重	c=1 d=0.927743 t=3923
zong shu 	总数	c=10 d=0.422985 t=3923
zong suan 	总算	c=1 d=0.38868 t=3923
zong ye shu 	总页数	c=1 d=0.00440507 t=3923
zou 	走	c=5 d=0.535261 t=3923
zou guo 	走过	c=1 d=3.85009e-07 t=3923
zou ren 	走人	c=0 d=4.29777e-08 t=3923
zu 	组	c=1 d=0.00140882 t=3923
zu he 	组合	c=0 d=0.00930145 t=3923
zu he quan 	组合拳	c=1 d=0.0934807 t=3923
zui chang 	最长	c=1 d=0.000867409 t=3923
zui da 	最大	c=1 d=5.18366e-06 t=3923
zui duo 	最多	c=0 d=5.71501e-08 t=3923
zui jin 	最近	c=7 d=0.892618 t=3923
zui xin 	最新	c=2 d=0.900325 t=3923
zun xing da ming 	尊姓大名	c=1 d=0.0178634 t=3923
zuo 	做	c=9 d=0.369115 t=3923
zuo ce 	左侧	c=1 d=0.024972 t=3923
zuo de 	做得	c=2 d=0.568639 t=3923
zuo guo 	坐过	c=1 d=0.600496 t=3923
zuo le 	做了	c=2 d=0.00453165 t=3923
zuo sha 	做啥	c=1 d=0.000185956 t=3923
zuo shan 	座山	c=0 d=0.000396599 t=3923
zuo shen 	做甚	c=1 d=1 t=3750
zuo si 	作死	c=1 d=0.280832 t=3923
zuo tian 	昨天	c=7 d=2.23749 t=3923
zuo wan 	昨晚	c=1 d=0.109154 t=3923
zuo ya zi 	做鸭子	c=1 d=0.0963276 t=3923
zuo zai 	坐在	c=1 d=0.283654 t=3923
zuo zhe 	作者	c=1 d=0.00408677 t=3923
